timestamp_utc,timestamp_casa,hour,symbol,broker_symbol,strategy,direction,entry,stop_loss,take_profit,rr,score,grade,confidence,demo_eligible,session,smc_status,smc_score,mtfa_status,mtfa_score,top_down_status,top_down_missing,top_down_missing_fields,setup_reason,rejection_reason,final_status,sh_decision,safety_decision,router_decision,mt5_status,event_type
2026-06-20T09:48:47.369109+00:00,2026-06-20 10:48:47,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:48:47.827325+00:00,2026-06-20 10:48:47,2026-06-20 10:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:48:48.955625+00:00,2026-06-20 10:48:48,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:48:52.896097+00:00,2026-06-20 10:48:52,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:48:57.837069+00:00,2026-06-20 10:48:57,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,NONE,SELL,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,PASS,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:48:59.378858+00:00,2026-06-20 10:48:59,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:49:05.753502+00:00,2026-06-20 10:49:05,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:49:07.375563+00:00,2026-06-20 10:49:07,2026-06-20 10:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:49:12.337349+00:00,2026-06-20 10:49:12,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:49:16.103253+00:00,2026-06-20 10:49:16,2026-06-20 10:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:49:17.181936+00:00,2026-06-20 10:49:17,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:49:18.876298+00:00,2026-06-20 10:49:18,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:49:24.137946+00:00,2026-06-20 10:49:24,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,NONE,SELL,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,PASS,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:49:24.811394+00:00,2026-06-20 10:49:24,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:49:30.360872+00:00,2026-06-20 10:49:30,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:49:33.523657+00:00,2026-06-20 10:49:33,2026-06-20 10:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:49:36.317673+00:00,2026-06-20 10:49:36,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:49:42.137696+00:00,2026-06-20 10:49:42,2026-06-20 10:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:49:43.047529+00:00,2026-06-20 10:49:43,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:49:43.306677+00:00,2026-06-20 10:49:43,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:49:48.444867+00:00,2026-06-20 10:49:48,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:49:52.202376+00:00,2026-06-20 10:49:52,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,PASS,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:49:54.977456+00:00,2026-06-20 10:49:54,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:01.275041+00:00,2026-06-20 10:50:01,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:01.350982+00:00,2026-06-20 10:50:01,2026-06-20 10:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:50:07.104506+00:00,2026-06-20 10:50:07,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:10.138945+00:00,2026-06-20 10:50:10,2026-06-20 10:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:50:11.221479+00:00,2026-06-20 10:50:11,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:12.980272+00:00,2026-06-20 10:50:12,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:19.058517+00:00,2026-06-20 10:50:19,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:22.518444+00:00,2026-06-20 10:50:22,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63652.1,62861.2529,64838.37065,1.5,98,A,85,True,WEEKEND,FAIL,25.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T09:50:25.398487+00:00,2026-06-20 10:50:25,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:31.635705+00:00,2026-06-20 10:50:31,2026-06-20 10:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:50:31.670126+00:00,2026-06-20 10:50:31,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:37.372815+00:00,2026-06-20 10:50:37,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:40.806390+00:00,2026-06-20 10:50:40,2026-06-20 10:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:50:41.902856+00:00,2026-06-20 10:50:41,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:43.671119+00:00,2026-06-20 10:50:43,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:49.806455+00:00,2026-06-20 10:50:49,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:50:52.625483+00:00,2026-06-20 10:50:52,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63669.8,62861.2352,64882.6472,1.5,98,A,85,True,WEEKEND,FAIL,25.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T09:50:56.147478+00:00,2026-06-20 10:50:56,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:51:01.819298+00:00,2026-06-20 10:51:01,2026-06-20 10:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:51:02.316244+00:00,2026-06-20 10:51:02,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:51:08.351229+00:00,2026-06-20 10:51:08,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:51:11.094514+00:00,2026-06-20 10:51:11,2026-06-20 10:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:51:12.163370+00:00,2026-06-20 10:51:12,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:51:14.463915+00:00,2026-06-20 10:51:14,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:51:20.373960+00:00,2026-06-20 10:51:20,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:51:25.120482+00:00,2026-06-20 10:51:25,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63675.8,62861.2292,64897.6562,1.5,98,A,85,True,WEEKEND,FAIL,25.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T09:51:25.152848+00:00,2026-06-20 10:51:25,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63675.8,62861.2292,64897.6562,1.5,98.0,B,85.0,,UNKNOWN,,,,,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,MAX_OPEN_TRADES_PER_SYMBOL,SENT_TO_DEMO_ROUTER,REJECT,N/A,PASS,SENT,DEMO_SKIP
2026-06-20T09:51:26.372248+00:00,2026-06-20 10:51:26,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:51:32.514805+00:00,2026-06-20 10:51:32,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:51:34.905849+00:00,2026-06-20 10:51:34,2026-06-20 10:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:51:38.868661+00:00,2026-06-20 10:51:38,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:51:43.665508+00:00,2026-06-20 10:51:43,2026-06-20 10:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:51:44.749675+00:00,2026-06-20 10:51:44,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:51:50.321867+00:00,2026-06-20 10:51:50,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:51:55.809825+00:00,2026-06-20 10:51:55,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63669.3,62861.2357,64881.39645,1.5,98,A,85,True,WEEKEND,FAIL,25.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T09:51:57.018549+00:00,2026-06-20 10:51:57,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:52:03.425395+00:00,2026-06-20 10:52:03,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:52:05.200089+00:00,2026-06-20 10:52:05,2026-06-20 10:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:52:09.717032+00:00,2026-06-20 10:52:09,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:52:14.213964+00:00,2026-06-20 10:52:14,2026-06-20 10:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:52:15.297083+00:00,2026-06-20 10:52:15,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:52:15.918835+00:00,2026-06-20 10:52:15,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:52:22.133465+00:00,2026-06-20 10:52:22,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:52:28.352395+00:00,2026-06-20 10:52:28,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63677.3,62861.2277,64901.40845,1.5,98,A,85,True,WEEKEND,FAIL,25.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T09:52:28.715975+00:00,2026-06-20 10:52:28,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:52:28.401128+00:00,2026-06-20 10:52:28,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63677.3,62861.2277,64901.40845,1.5,98.0,B,85.0,,UNKNOWN,,,,,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,MAX_OPEN_TRADES_PER_SYMBOL,SENT_TO_DEMO_ROUTER,REJECT,N/A,PASS,SENT,DEMO_SKIP
2026-06-20T09:52:34.305160+00:00,2026-06-20 10:52:34,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:52:38.771192+00:00,2026-06-20 10:52:38,2026-06-20 10:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:52:44.915072+00:00,2026-06-20 10:52:44,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:52:47.716300+00:00,2026-06-20 10:52:47,2026-06-20 10:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:52:48.791012+00:00,2026-06-20 10:52:48,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:52:51.557891+00:00,2026-06-20 10:52:51,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:52:57.751905+00:00,2026-06-20 10:52:57,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:53:01.630621+00:00,2026-06-20 10:53:01,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63681.3,62861.2237,64911.41445,1.5,98,A,85,True,WEEKEND,FAIL,25.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T09:53:01.657654+00:00,2026-06-20 10:53:01,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63681.3,62861.2237,64911.41445,1.5,98.0,B,85.0,,UNKNOWN,,,,,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,MAX_OPEN_TRADES_PER_SYMBOL,SENT_TO_DEMO_ROUTER,REJECT,N/A,PASS,SENT,DEMO_SKIP
2026-06-20T09:53:04.078432+00:00,2026-06-20 10:53:04,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:53:09.836426+00:00,2026-06-20 10:53:09,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:53:11.347253+00:00,2026-06-20 10:53:11,2026-06-20 10:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:53:16.022333+00:00,2026-06-20 10:53:16,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:53:19.962115+00:00,2026-06-20 10:53:19,2026-06-20 10:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T09:53:21.037599+00:00,2026-06-20 10:53:21,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
2026-06-20T09:53:22.092691+00:00,2026-06-20 10:53:22,2026-06-20 10:00 CASA,BTCUSD#,BTCUSD#,POSITION_SYNC,,,,,,,,,,N/A,,,,,,False,,,,MT5_SYNCED_CLOSED,REJECT,N/A,N/A,SYNCED_CLOSED,POSITION_SYNC
