atr_percentile,be_armed,close_mode,direction,dxy_trend,ees_buy_band,ees_buy_score,ees_sell_band,ees_sell_score,entry_price,exit_price,geo,grade,kill_zone_active,killswitch_daily_pnl_at_decision,killswitch_pnl_recalibrated,miners_available,momentum_alignment,momentum_consensus,mtfa,of,r_multiple,real_pnl_mt5,reason,risk_usd,row_kind,score,session,sl,smc,strategy,symbol,ticket,tp,trailing_active,ts_broker,ts_utc
,,,BUY,,SAIN,38.1,,,,,,A,,,,,,,,,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.51,ASIA_MAIN,,,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 07:38:00.707266+00:00,2026-07-08 04:38:00.707266+00:00
,,,SELL,,,,,,,,,A,,-44.85,False,,,,,,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,72.83,ASIA_MAIN,,,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 07:38:36.618193+00:00,2026-07-08 04:38:36.618193+00:00
,,,SELL,,SAIN,38.1,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 07:38:47.090906+00:00,2026-07-08 04:38:47.090906+00:00
,,,SELL,,,,,,,,,A,,-44.85,False,,,,,,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,72.84,ASIA_MAIN,,,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 07:39:17.105897+00:00,2026-07-08 04:39:17.105897+00:00
,,,SELL,,,,,,,,,A,,-44.85,False,,,,,,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,72.31,ASIA_MAIN,,,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 07:39:42.630790+00:00,2026-07-08 04:39:42.630790+00:00
,,,SELL,,,,EXTREME,67.3,,,,A,,-44.85,False,,,,,,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,71.8,ASIA_MAIN,,,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 07:40:00.535816+00:00,2026-07-08 04:40:00.535816+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 08:49:28.403076+00:00,2026-07-08 05:49:28.403076+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 08:54:57.866753+00:00,2026-07-08 05:54:57.866753+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 08:56:33.455284+00:00,2026-07-08 05:56:33.455284+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_LATE,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 09:36:13.346989+00:00,2026-07-08 06:36:13.346989+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_LATE,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 09:41:29.062706+00:00,2026-07-08 06:41:29.062706+00:00
,,,SELL,,SAIN,6.6,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_LATE,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 09:42:57.891838+00:00,2026-07-08 06:42:57.891838+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_LATE,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 09:49:12.584581+00:00,2026-07-08 06:49:12.584581+00:00
,,,SELL,,SAIN,0.0,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_LATE,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 09:54:58.634295+00:00,2026-07-08 06:54:58.634295+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_LATE,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 10:01:10.409030+00:00,2026-07-08 07:01:10.409030+00:00
,,,SELL,,,,SAIN,38.4,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_LATE,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 10:05:03.432066+00:00,2026-07-08 07:05:03.432066+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_LATE,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 10:07:53.869307+00:00,2026-07-08 07:07:53.869307+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_LATE,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 10:11:52.697450+00:00,2026-07-08 07:11:52.697450+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_LATE,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 10:17:00.951115+00:00,2026-07-08 07:17:00.951115+00:00
,,,SELL,,,,SAIN,15.0,,,57.32,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.83,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:18:32.223823+00:00,2026-07-08 07:18:32.223823+00:00
,,,SELL,,,,,,,,56.67,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.67,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:18:51.054138+00:00,2026-07-08 07:18:51.054138+00:00
,,,SELL,,,,SAIN,15.0,,,56.64,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.66,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:19:06.671897+00:00,2026-07-08 07:19:06.671897+00:00
,,,SELL,,,,,,,,56.99,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.75,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:19:19.337216+00:00,2026-07-08 07:19:19.337216+00:00
,,,SELL,,,,SAIN,15.0,,,56.89,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.72,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:19:30.612336+00:00,2026-07-08 07:19:30.612336+00:00
,,,SELL,,,,,,,,56.87,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.72,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:20:03.411903+00:00,2026-07-08 07:20:03.411903+00:00
,,,BUY,,SAIN,19.0,SAIN,5.0,,,55.89,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.47,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:20:58.124530+00:00,2026-07-08 07:20:58.124530+00:00
,,,BUY,,SAIN,19.0,SAIN,5.0,,,56.1,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.53,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:21:20.907811+00:00,2026-07-08 07:21:20.907811+00:00
,,,BUY,,SAIN,19.0,SAIN,5.0,,,56.44,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.61,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:21:43.615363+00:00,2026-07-08 07:21:43.615363+00:00
,,,BUY,,SAIN,19.0,SAIN,5.0,,,56.33,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.58,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:22:06.857047+00:00,2026-07-08 07:22:06.857047+00:00
,,,BUY,,SAIN,19.0,SAIN,5.0,,,56.01,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.5,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:22:30.070044+00:00,2026-07-08 07:22:30.070044+00:00
,,,SELL,,,,SAIN,5.0,,,55.67,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.42,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:22:52.809650+00:00,2026-07-08 07:22:52.809650+00:00
,,,BUY,,SAIN,19.0,SAIN,5.0,,,56.56,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.64,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:23:15.780786+00:00,2026-07-08 07:23:15.780786+00:00
,,,BUY,,SAIN,19.0,SAIN,5.0,,,57.04,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.76,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:23:36.256033+00:00,2026-07-08 07:23:36.256033+00:00
,,,BUY,,SAIN,19.0,SAIN,5.0,,,43.61,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.4,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:24:01.249151+00:00,2026-07-08 07:24:01.249151+00:00
,,,BUY,,SAIN,19.0,SAIN,5.0,,,44.06,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.52,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:24:22.792053+00:00,2026-07-08 07:24:22.792053+00:00
,,,BUY,,SAIN,19.0,SAIN,5.0,,,44.5,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.62,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:24:45.495750+00:00,2026-07-08 07:24:45.495750+00:00
,,,BUY,,SAIN,19.0,SAIN,5.0,,,45.09,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.77,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:25:10.491917+00:00,2026-07-08 07:25:10.491917+00:00
,,,BUY,,SAIN,33.7,SAIN,0.0,,,48.73,C,,-44.85,False,,,,50.0,94.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.88,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:25:35.082136+00:00,2026-07-08 07:25:35.082136+00:00
,,,BUY,,SAIN,33.7,SAIN,0.0,,,49.53,C,,-44.85,False,,,,50.0,94.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.08,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:26:00.164706+00:00,2026-07-08 07:26:00.164706+00:00
,,,BUY,,,,SAIN,0.0,,,45.55,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.89,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:31:02.144712+00:00,2026-07-08 07:31:02.144712+00:00
,,,BUY,,,,SAIN,0.0,,,56.39,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.6,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:31:26.876383+00:00,2026-07-08 07:31:26.876383+00:00
,,,BUY,,,,SAIN,0.0,,,56.21,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.55,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:31:52.027463+00:00,2026-07-08 07:31:52.027463+00:00
,,,BUY,,,,SAIN,0.0,,,56.24,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.56,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:32:17.324674+00:00,2026-07-08 07:32:17.324674+00:00
,,,BUY,,,,SAIN,0.0,,,56.16,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.54,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:32:42.549018+00:00,2026-07-08 07:32:42.549018+00:00
,,,BUY,,,,SAIN,0.0,,,56.25,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.56,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:33:09.740756+00:00,2026-07-08 07:33:09.740756+00:00
,,,BUY,,,,SAIN,0.0,,,56.25,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.56,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:33:34.853615+00:00,2026-07-08 07:33:34.853615+00:00
,,,BUY,,,,SAIN,0.0,,,56.61,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.65,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:34:00.628232+00:00,2026-07-08 07:34:00.628232+00:00
,,,BUY,,,,SAIN,0.0,,,57.4,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.85,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:34:27.224260+00:00,2026-07-08 07:34:27.224260+00:00
,,,BUY,,,,SAIN,0.0,,,58.68,B,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,67.17,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:34:55.050259+00:00,2026-07-08 07:34:55.050259+00:00
,,,SELL,,,,SAIN,39.4,,,60.5,B,,,,,,,55.0,94.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.83,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:35:30.358246+00:00,2026-07-08 07:35:30.358246+00:00
,,,SELL,,,,SAIN,39.4,,,60.42,B,,,,,,,55.0,94.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.81,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:35:53.369117+00:00,2026-07-08 07:35:53.369117+00:00
,,,BUY,,,,SAIN,17.4,,,43.09,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.27,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:40:40.478827+00:00,2026-07-08 07:40:40.478827+00:00
,,,BUY,,,,SAIN,17.4,,,42.7,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.17,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:41:05.493781+00:00,2026-07-08 07:41:05.493781+00:00
,,,BUY,,,,SAIN,17.4,,,42.98,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.24,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:41:30.247477+00:00,2026-07-08 07:41:30.247477+00:00
,,,BUY,,,,SAIN,17.4,,,43.09,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.27,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:41:56.004773+00:00,2026-07-08 07:41:56.004773+00:00
,,,BUY,,,,SAIN,17.4,,,43.38,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.34,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:42:21.155644+00:00,2026-07-08 07:42:21.155644+00:00
,,,BUY,,,,SAIN,17.4,,,43.6,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.4,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:42:45.989647+00:00,2026-07-08 07:42:45.989647+00:00
,,,BUY,,,,SAIN,17.4,,,43.6,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.4,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:43:11.803994+00:00,2026-07-08 07:43:11.803994+00:00
,,,BUY,,,,SAIN,17.4,,,43.2,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.3,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:43:35.059887+00:00,2026-07-08 07:43:35.059887+00:00
,,,BUY,,,,SAIN,17.4,,,42.75,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.19,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:43:58.217654+00:00,2026-07-08 07:43:58.217654+00:00
,,,BUY,,,,SAIN,17.4,,,43.9,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.48,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:44:21.206875+00:00,2026-07-08 07:44:21.206875+00:00
,,,BUY,,,,SAIN,17.4,,,33.21,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.8,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:44:46.270622+00:00,2026-07-08 07:44:46.270622+00:00
,,,BUY,,,,SAIN,0.0,,,34.03,C,,-44.85,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,61.01,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:45:11.239907+00:00,2026-07-08 07:45:11.239907+00:00
,,,BUY,,,,SAIN,0.0,,,37.19,C,,-44.85,False,,,,55.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.8,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:48:00.081892+00:00,2026-07-08 07:48:00.081892+00:00
,,,BUY,,,,SAIN,0.0,,,37.46,C,,-44.85,False,,,,55.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.87,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:48:19.472908+00:00,2026-07-08 07:48:19.472908+00:00
,,,BUY,,,,SAIN,0.0,,,37.26,C,,-44.85,False,,,,55.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.81,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:48:38.660020+00:00,2026-07-08 07:48:38.660020+00:00
,,,BUY,,,,SAIN,0.0,,,37.32,C,,-44.85,False,,,,55.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.83,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:49:00.346988+00:00,2026-07-08 07:49:00.346988+00:00
,,,BUY,,,,SAIN,0.0,,,61.83,B,,-44.85,False,,,,55.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,68.96,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:49:36.108713+00:00,2026-07-08 07:49:36.108713+00:00
,,,BUY,,,,SAIN,0.0,,,46.63,B,,-44.85,False,,,,55.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,65.16,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:49:56.115050+00:00,2026-07-08 07:49:56.115050+00:00
,,,SELL,,SAIN,17.6,SAIN,21.0,,,59.43,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,67.36,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:50:19.060976+00:00,2026-07-08 07:50:19.060976+00:00
,,,BUY,,SAIN,17.6,SAIN,21.0,,,60.59,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,67.65,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:50:36.019424+00:00,2026-07-08 07:50:36.019424+00:00
,,,SELL,,SAIN,17.6,SAIN,21.0,,,59.81,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,67.45,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:50:54.269764+00:00,2026-07-08 07:50:54.269764+00:00
,,,SELL,,,,SAIN,21.0,,,60.07,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,67.52,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:51:12.559682+00:00,2026-07-08 07:51:12.559682+00:00
,,,BUY,,,,SAIN,0.0,,,50.59,B,,-44.85,False,,,,55.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.15,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:51:22.575316+00:00,2026-07-08 07:51:22.575316+00:00
,,,SELL,,,,SAIN,21.0,,,34.67,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.17,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:51:51.091628+00:00,2026-07-08 07:51:51.091628+00:00
,,,BUY,,,,SAIN,0.0,,,50.91,B,,-44.85,False,,,,55.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,66.23,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 10:52:03.450096+00:00,2026-07-08 07:52:03.450096+00:00
,,,SELL,,,,SAIN,21.0,,,34.48,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.12,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:52:13.192333+00:00,2026-07-08 07:52:13.192333+00:00
,,,SELL,,,,SAIN,21.0,,,34.45,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.11,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:52:30.801477+00:00,2026-07-08 07:52:30.801477+00:00
,,,SELL,,,,SAIN,21.0,,,34.57,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.14,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:52:48.455571+00:00,2026-07-08 07:52:48.455571+00:00
,,,SELL,,,,SAIN,21.0,,,34.42,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.11,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:53:05.660586+00:00,2026-07-08 07:53:05.660586+00:00
,,,SELL,,,,SAIN,21.0,,,44.09,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.52,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:53:24.986451+00:00,2026-07-08 07:53:24.986451+00:00
,,,SELL,,,,SAIN,21.0,,,34.96,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.24,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 10:53:42.963273+00:00,2026-07-08 07:53:42.963273+00:00
