big_setup_direction_bias,big_setup_grade,big_setup_is_discount,big_setup_is_premium,big_setup_missing_data,big_setup_reason,big_setup_risk_ok,big_setup_safety_ok,big_setup_score,big_setup_status,big_setup_tags,big_setup_time_ok,closed_at,day_of_week,direction,entry,entry_signal_time,exit_price,exit_reason,local_hour,opened_at,pnl_money,pnl_r,result,risk_reward,safety_guard_action,safety_guard_is_weekend,safety_guard_local_hour,safety_guard_reason,safety_guard_rules_triggered,safety_guard_status,safety_guard_timezone,session,signal_before_guard,sl,spread,strategy,symbol,tp
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-05-01T15:20:00+00:00,FRIDAY,BUY,1.17417,2026-05-01T09:50:00+00:00,1.17653838,TP_HIT,16,2026-05-01T09:55:00+00:00,76.686807,1.533736,WIN,1.533736,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,NEW_YORK,BUY,1.17262581,19.0,BREAKOUT_RETEST,EURUSD,1.17653838
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-05-01T13:20:00+00:00,FRIDAY,SELL,1.17302,2026-05-01T12:55:00+00:00,1.17427302,SL_HIT,14,2026-05-01T13:00:00+00:00,-50.0,-1.0,LOSS,1.872309,ALLOW_PAPER_OPEN,False,13,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,1.17427302,19.0,BREAKOUT_RETEST,EURUSD,1.17067396
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-05-01T15:20:00+00:00,FRIDAY,BUY,1.17435,2026-05-01T13:45:00+00:00,1.1766987,TP_HIT,16,2026-05-01T13:50:00+00:00,98.325449,1.966509,WIN,1.966509,ALLOW_PAPER_OPEN,False,14,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,NEW_YORK,BUY,1.17315565,19.0,BREAKOUT_RETEST,EURUSD,1.1766987
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-05-01T17:00:00+00:00,FRIDAY,BUY,1.17453,2026-05-01T14:00:00+00:00,1.17687906,TP_HIT,18,2026-05-01T14:05:00+00:00,95.916801,1.918336,WIN,1.918336,ALLOW_PAPER_OPEN,False,15,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17330547,19.0,BREAKOUT_RETEST,EURUSD,1.17687906
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-05-01T17:10:00+00:00,FRIDAY,BUY,1.17525,2026-05-01T14:15:00+00:00,1.17759048,TP_HIT,18,2026-05-01T14:20:00+00:00,82.108277,1.642166,WIN,1.642166,ALLOW_PAPER_OPEN,False,15,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17382476,19.0,BREAKOUT_RETEST,EURUSD,1.17759048
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-05-01T17:10:00+00:00,FRIDAY,BUY,1.17545,2026-05-01T14:25:00+00:00,1.17779088,TP_HIT,18,2026-05-01T14:30:00+00:00,93.229465,1.864589,WIN,1.864589,ALLOW_PAPER_OPEN,False,15,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17419456,19.0,BREAKOUT_RETEST,EURUSD,1.17779088
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-05-01T16:45:00+00:00,FRIDAY,BUY,1.17574,2026-05-01T15:10:00+00:00,1.17456423,SL_HIT,17,2026-05-01T15:15:00+00:00,-50.0,-1.0,LOSS,2.025515,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17456423,19.0,BREAKOUT_RETEST,EURUSD,1.17812154
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-05-01T16:45:00+00:00,FRIDAY,BUY,1.17629,2026-05-01T15:15:00+00:00,1.17486372,SL_HIT,17,2026-05-01T15:20:00+00:00,-50.0,-1.0,LOSS,1.642426,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17486372,19.0,BREAKOUT_RETEST,EURUSD,1.17863256
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-05-01T16:25:00+00:00,FRIDAY,BUY,1.17652,2026-05-01T15:20:00+00:00,1.17523347,SL_HIT,17,2026-05-01T15:25:00+00:00,-50.0,-1.0,LOSS,1.83677,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17523347,19.0,BREAKOUT_RETEST,EURUSD,1.17888306
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-01T18:40:00+00:00,FRIDAY,BUY,1.17732,2026-05-01T17:05:00+00:00,1.17605267,SL_HIT,19,2026-05-01T17:10:00+00:00,-50.0,-1.0,LOSS,1.86586,ALLOW_PAPER_OPEN,False,18,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17605267,19.0,BREAKOUT_RETEST,EURUSD,1.17968466
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-01T17:50:00+00:00,FRIDAY,BUY,1.17776,2026-05-01T17:10:00+00:00,1.17634226,SL_HIT,18,2026-05-01T17:15:00+00:00,-50.0,-1.0,LOSS,1.647326,ALLOW_PAPER_OPEN,False,18,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17634226,19.0,BREAKOUT_RETEST,EURUSD,1.18009548
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-01T17:40:00+00:00,FRIDAY,BUY,1.17823,2026-05-01T17:20:00+00:00,1.17705176,SL_HIT,18,2026-05-01T17:25:00+00:00,-50.0,-1.0,LOSS,2.008487,ALLOW_PAPER_OPEN,False,18,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17705176,19.0,BREAKOUT_RETEST,EURUSD,1.18059648
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-01T21:00:00+00:00,FRIDAY,SELL,1.17494,2026-05-01T19:20:00+00:00,1.17259012,TP_HIT,22,2026-05-01T19:25:00+00:00,97.510249,1.950205,WIN,1.950205,ALLOW_PAPER_OPEN,False,20,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.17614494,19.0,BREAKOUT_RETEST,EURUSD,1.17259012
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-01T21:25:00+00:00,FRIDAY,SELL,1.17424,2026-05-01T19:30:00+00:00,1.17188154,TP_HIT,22,2026-05-01T19:35:00+00:00,78.394262,1.567885,WIN,1.567885,ALLOW_PAPER_OPEN,False,20,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.17574423,19.0,BREAKOUT_RETEST,EURUSD,1.17188154
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-01T22:50:00+00:00,FRIDAY,SELL,1.17406,2026-05-01T19:50:00+00:00,1.17169192,TP_HIT,23,2026-05-01T19:55:00+00:00,100.0,2.0,WIN,2.0,ALLOW_PAPER_OPEN,False,20,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.17524404,19.0,BREAKOUT_RETEST,EURUSD,1.17169192
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-01T23:55:00+00:00,SATURDAY,SELL,1.17371,2026-05-01T19:55:00+00:00,1.17138254,TP_HIT,0,2026-05-01T20:00:00+00:00,84.100945,1.682019,WIN,1.682019,ALLOW_PAPER_OPEN,False,20,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.17509373,19.0,BREAKOUT_RETEST,EURUSD,1.17138254
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T02:00:00+00:00,MONDAY,SELL,1.17354,2026-05-01T20:00:00+00:00,1.17309,MAX_HOLD_EXIT,3,2026-05-01T20:05:00+00:00,17.129284,0.342586,WIN,1.786836,ALLOW_PAPER_OPEN,True,21,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.17485354,19.0,BREAKOUT_RETEST,EURUSD,1.17119292
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T00:00:00+00:00,MONDAY,SELL,1.17307,2026-05-01T20:30:00+00:00,1.17455308,SL_HIT,1,2026-05-01T20:35:00+00:00,-50.0,-1.0,LOSS,1.575208,ALLOW_PAPER_OPEN,True,21,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.17455308,19.0,BREAKOUT_RETEST,EURUSD,1.17073384
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T00:00:00+00:00,MONDAY,SELL,1.17176,2026-05-01T22:50:00+00:00,1.17302176,SL_HIT,1,2026-05-01T22:55:00+00:00,-50.0,-1.0,LOSS,1.857342,ALLOW_PAPER_OPEN,True,23,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.17302176,19.0,BREAKOUT_RETEST,EURUSD,1.16941648
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T00:00:00+00:00,MONDAY,SELL,1.17158,2026-05-01T23:25:00+00:00,1.17285158,SL_HIT,1,2026-05-01T23:30:00+00:00,-50.0,-1.0,LOSS,1.842715,ALLOW_PAPER_OPEN,True,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.17285158,19.0,BREAKOUT_RETEST,EURUSD,1.16923684
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T00:00:00+00:00,MONDAY,SELL,1.17153,2026-05-01T23:35:00+00:00,1.17270152,SL_HIT,1,2026-05-01T23:40:00+00:00,-50.0,-1.0,LOSS,2.008536,ALLOW_PAPER_OPEN,True,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.17270152,19.0,BREAKOUT_RETEST,EURUSD,1.16917696
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T00:55:00+00:00,MONDAY,BUY,1.1746,2026-05-04T00:20:00+00:00,1.17338542,SL_HIT,1,2026-05-04T00:25:00+00:00,-50.0,-1.0,LOSS,1.917667,ALLOW_PAPER_OPEN,False,1,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,1.17338542,46.0,BREAKOUT_RETEST,EURUSD,1.17692916
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T06:50:00+00:00,MONDAY,SELL,1.17255,2026-05-04T02:40:00+00:00,1.17375256,SL_HIT,7,2026-05-04T02:45:00+00:00,-50.0,-1.0,LOSS,1.941791,ALLOW_PAPER_OPEN,False,3,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.17375256,19.0,BREAKOUT_RETEST,EURUSD,1.17021488
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T06:50:00+00:00,MONDAY,SELL,1.17223,2026-05-04T03:20:00+00:00,1.17347223,SL_HIT,7,2026-05-04T03:25:00+00:00,-50.0,-1.0,LOSS,1.887299,ALLOW_PAPER_OPEN,False,4,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.17347223,19.0,BREAKOUT_RETEST,EURUSD,1.16988554
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T06:50:00+00:00,MONDAY,SELL,1.17204,2026-05-04T04:05:00+00:00,1.17322203,SL_HIT,7,2026-05-04T04:10:00+00:00,-50.0,-1.0,LOSS,1.99154,ALLOW_PAPER_OPEN,False,5,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.17322203,19.0,BREAKOUT_RETEST,EURUSD,1.16968594
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T10:50:00+00:00,MONDAY,BUY,1.17297,2026-05-04T06:45:00+00:00,1.17158704,SL_HIT,11,2026-05-04T06:50:00+00:00,-50.0,-1.0,LOSS,1.689073,ALLOW_PAPER_OPEN,False,7,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17158704,19.0,BREAKOUT_RETEST,EURUSD,1.17530592
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T09:45:00+00:00,MONDAY,BUY,1.17341,2026-05-04T09:10:00+00:00,1.1720966,SL_HIT,10,2026-05-04T09:15:00+00:00,-50.0,-1.0,LOSS,1.779199,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,1.1720966,19.0,BREAKOUT_RETEST,EURUSD,1.1757468
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T09:45:00+00:00,MONDAY,BUY,1.1735,2026-05-04T09:15:00+00:00,1.1723065,SL_HIT,10,2026-05-04T09:20:00+00:00,-50.0,-1.0,LOSS,1.966485,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,1.1723065,19.0,BREAKOUT_RETEST,EURUSD,1.175847
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T09:45:00+00:00,MONDAY,BUY,1.17352,2026-05-04T09:20:00+00:00,1.17232648,SL_HIT,10,2026-05-04T09:25:00+00:00,-50.0,-1.0,LOSS,1.966486,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,1.17232648,19.0,BREAKOUT_RETEST,EURUSD,1.17586704
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T13:05:00+00:00,MONDAY,SELL,1.17196,2026-05-04T10:25:00+00:00,1.16962606,TP_HIT,14,2026-05-04T10:30:00+00:00,92.472087,1.849442,WIN,1.849442,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,1.17322197,19.0,BREAKOUT_RETEST,EURUSD,1.16962606
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T13:10:00+00:00,MONDAY,SELL,1.17175,2026-05-04T10:40:00+00:00,1.16939652,TP_HIT,14,2026-05-04T10:45:00+00:00,87.702536,1.754051,WIN,1.754051,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,1.17309174,19.0,BREAKOUT_RETEST,EURUSD,1.16939652
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T13:10:00+00:00,MONDAY,SELL,1.17164,2026-05-04T10:50:00+00:00,1.16928674,TP_HIT,14,2026-05-04T10:55:00+00:00,94.007814,1.880156,WIN,1.880156,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,1.17289163,19.0,BREAKOUT_RETEST,EURUSD,1.16928674
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T13:15:00+00:00,MONDAY,SELL,1.17117,2026-05-04T11:00:00+00:00,1.16883764,TP_HIT,14,2026-05-04T11:05:00+00:00,81.483811,1.629676,WIN,1.629676,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,1.17260118,19.0,BREAKOUT_RETEST,EURUSD,1.16883764
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T19:00:00+00:00,MONDAY,SELL,1.17097,2026-05-04T13:00:00+00:00,1.16955,MAX_HOLD_EXIT,20,2026-05-04T13:05:00+00:00,46.68135,0.933627,WIN,1.552911,ALLOW_PAPER_OPEN,False,14,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.17249095,19.0,BREAKOUT_RETEST,EURUSD,1.1686081
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T13:30:00+00:00,MONDAY,SELL,1.16901,2026-05-04T13:15:00+00:00,1.17038901,SL_HIT,14,2026-05-04T13:20:00+00:00,-50.0,-1.0,LOSS,1.695434,ALLOW_PAPER_OPEN,False,14,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,1.17038901,19.0,BREAKOUT_RETEST,EURUSD,1.16667198
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T18:15:00+00:00,MONDAY,BUY,1.17143,2026-05-04T16:30:00+00:00,1.17011856,SL_HIT,19,2026-05-04T16:35:00+00:00,-50.0,-1.0,LOSS,1.794119,ALLOW_PAPER_OPEN,False,17,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17011856,19.0,BREAKOUT_RETEST,EURUSD,1.17378288
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T18:15:00+00:00,MONDAY,BUY,1.17152,2026-05-04T16:35:00+00:00,1.17028847,SL_HIT,19,2026-05-04T16:40:00+00:00,-50.0,-1.0,LOSS,1.91068,ALLOW_PAPER_OPEN,False,17,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,1.17028847,19.0,BREAKOUT_RETEST,EURUSD,1.17387306
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T00:15:00+00:00,TUESDAY,SELL,1.17014,2026-05-04T18:15:00+00:00,1.16872,MAX_HOLD_EXIT,1,2026-05-04T18:20:00+00:00,52.198206,1.043964,WIN,1.676518,ALLOW_PAPER_OPEN,False,19,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.1715002,19.0,BREAKOUT_RETEST,EURUSD,1.1678596
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T00:20:00+00:00,TUESDAY,SELL,1.16981,2026-05-04T18:20:00+00:00,1.1689,MAX_HOLD_EXIT,1,2026-05-04T18:25:00+00:00,32.975555,0.659511,WIN,1.69561,ALLOW_PAPER_OPEN,False,19,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,1.17118981,19.0,BREAKOUT_RETEST,EURUSD,1.16747038
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T22:05:00+00:00,MONDAY,SELL,1.16843,2026-05-04T19:10:00+00:00,1.16991843,SL_HIT,23,2026-05-04T19:15:00+00:00,-50.0,-1.0,LOSS,1.570017,ALLOW_PAPER_OPEN,False,20,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.16991843,19.0,BREAKOUT_RETEST,EURUSD,1.16609314
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T20:20:00+00:00,MONDAY,SELL,1.16827,2026-05-04T19:40:00+00:00,1.16948828,SL_HIT,21,2026-05-04T19:45:00+00:00,-50.0,-1.0,LOSS,1.909709,ALLOW_PAPER_OPEN,False,20,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.16948828,19.0,BREAKOUT_RETEST,EURUSD,1.16594344
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-04T23:20:00+00:00,TUESDAY,BUY,1.17012,2026-05-04T22:20:00+00:00,1.16877989,SL_HIT,0,2026-05-04T22:25:00+00:00,-50.0,-1.0,LOSS,1.738827,ALLOW_PAPER_OPEN,False,23,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,1.16877989,19.0,BREAKOUT_RETEST,EURUSD,1.17245022
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T05:20:00+00:00,TUESDAY,SELL,1.16866,2026-05-04T23:20:00+00:00,1.16878,MAX_HOLD_EXIT,6,2026-05-04T23:25:00+00:00,-4.883369,-0.097667,LOSS,1.902333,ALLOW_PAPER_OPEN,False,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.16988866,19.0,BREAKOUT_RETEST,EURUSD,1.16632268
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T04:20:00+00:00,TUESDAY,BUY,1.16911,2026-05-05T02:20:00+00:00,1.16789089,SL_HIT,5,2026-05-05T02:25:00+00:00,-50.0,-1.0,LOSS,1.917973,ALLOW_PAPER_OPEN,False,3,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,1.16789089,19.0,BREAKOUT_RETEST,EURUSD,1.17144822
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T04:20:00+00:00,TUESDAY,BUY,1.16916,2026-05-05T02:30:00+00:00,1.16797084,SL_HIT,5,2026-05-05T02:35:00+00:00,-50.0,-1.0,LOSS,1.966363,ALLOW_PAPER_OPEN,False,3,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,1.16797084,19.0,BREAKOUT_RETEST,EURUSD,1.17149832
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T04:20:00+00:00,TUESDAY,BUY,1.16923,2026-05-05T03:00:00+00:00,1.16802077,SL_HIT,5,2026-05-05T03:05:00+00:00,-50.0,-1.0,LOSS,1.933842,ALLOW_PAPER_OPEN,False,4,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,1.16802077,19.0,BREAKOUT_RETEST,EURUSD,1.17156846
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T09:20:00+00:00,TUESDAY,SELL,1.16866,2026-05-05T03:20:00+00:00,1.16792,MAX_HOLD_EXIT,10,2026-05-05T03:25:00+00:00,27.435046,0.548701,WIN,1.747894,ALLOW_PAPER_OPEN,False,4,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.17000864,19.0,BREAKOUT_RETEST,EURUSD,1.16630272
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T09:30:00+00:00,TUESDAY,SELL,1.16842,2026-05-05T03:30:00+00:00,1.16866,MAX_HOLD_EXIT,10,2026-05-05T03:35:00+00:00,-9.612227,-0.192245,LOSS,1.879847,ALLOW_PAPER_OPEN,False,4,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,1.16966841,19.0,BREAKOUT_RETEST,EURUSD,1.16607318
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T10:20:00+00:00,TUESDAY,SELL,1.16807,2026-05-05T04:20:00+00:00,1.16889,MAX_HOLD_EXIT,11,2026-05-05T04:25:00+00:00,-29.118077,-0.582362,LOSS,1.666207,ALLOW_PAPER_OPEN,False,5,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.16947806,19.0,BREAKOUT_RETEST,EURUSD,1.16572388
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T07:55:00+00:00,TUESDAY,BUY,1.16888,2026-05-05T05:25:00+00:00,1.16762112,SL_HIT,8,2026-05-05T05:30:00+00:00,-50.0,-1.0,LOSS,1.857016,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,1.16762112,19.0,BREAKOUT_RETEST,EURUSD,1.17121776
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T07:55:00+00:00,TUESDAY,BUY,1.16899,2026-05-05T05:40:00+00:00,1.16783098,SL_HIT,8,2026-05-05T05:45:00+00:00,-50.0,-1.0,LOSS,2.04314,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,1.16783098,19.0,BREAKOUT_RETEST,EURUSD,1.17135804
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T10:35:00+00:00,TUESDAY,SELL,1.16829,2026-05-05T06:55:00+00:00,1.1695183,SL_HIT,11,2026-05-05T07:00:00+00:00,-50.0,-1.0,LOSS,1.894163,ALLOW_PAPER_OPEN,False,7,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.1695183,19.0,BREAKOUT_RETEST,EURUSD,1.1659634
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-05-05T10:35:00+00:00,TUESDAY,SELL,1.16817,2026-05-05T07:45:00+00:00,1.16941816,SL_HIT,11,2026-05-05T07:50:00+00:00,-50.0,-1.0,LOSS,1.879823,ALLOW_PAPER_OPEN,False,8,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,1.16941816,19.0,BREAKOUT_RETEST,EURUSD,1.16582368
